,date,new_case,new_death,country,territory,link
193,2020-02-28 21:40:00,2,0,Spain,,https://www.20minutos.es/noticia/4169703/0/cofirmados-primeros-contagios-coronavirus-pais-vasco-italia-andalucia/
194,2020-02-28 20:50:00,3,0,Israel,,https://www.jpost.com/Breaking-News/Third-person-tests-positive-for-coronavirus-in-Israel-619215
195,2020-02-28 20:45:00,7,0,Japan,,https://www3.nhk.or.jp/news/html/20200228/k10012306811000.html
196,2020-02-28 20:40:00,1,0,Italy,,https://www.ansa.it/sito/notizie/topnews/2020/02/28/coronavirus-un-caso-positivo-nel-lazio_f8afcaf8-187e-40b4-aa25-9ee9511f09ea.html
197,2020-02-28 20:30:00,1,0,Spain,Andalusia,https://www.ideal.es/granada/ascienden-seis-casos-coronavirus-andalucia-fuengirola-marbella-almeria-20200228161134-nt.html?ref=https:%2F%2Ft.co%2FpmkqI8xiLf%3Famp%3D1
198,2020-02-28 20:00:00,2,0,Norway,,https://www.fhi.no/nyheter/2020/ytterligere-to-personer-har-testet-positivt-pa-koronavirus/
199,2020-02-28 19:22:00,1,0,United Kingdom,England,https://www.gov.uk/government/news/cmo-for-england-announces-a-new-case-of-novel-coronavirus-28-february-2020
200,2020-02-28 19:17:00,1,0,Germany,,https://www.schleswig-holstein.de/DE/Landesregierung/VIII/Presse/PI/2020/200228_VIII_Corona_Segeberg.html
201,2020-02-28 19:01:00,1,0,Germany,Baden-Württemberg,https://sozialministerium.baden-wuerttemberg.de/de/service/presse/pressemitteilung/pid/ein-weiterer-bestaetigter-corona-fall-in-baden-wuerttemberg/
202,2020-02-28 18:47:00,4,0,Sweden,,https://www.folkhalsomyndigheten.se/nyheter-och-press/nyhetsarkiv/2020/februari/fler-fall-upptackta-av-covid-19/
203,2020-02-28 18:41:00,2,0,United States,,https://www.youtube.com/watch?v=6jpOXxMCRUc
204,2020-02-28 18:40:00,16,0,France,,https://www.bfmtv.com/sante/coronavirus-57-cas-de-contamination-confirmes-sur-le-sol-francais-1866171.html
205,2020-02-28 17:57:00,1,0,Iraq,,https://www.facebook.com/156490947738645/posts/2767238646663849/
206,2020-02-28 17:30:00,2,0,Germany,North Rhine-Westphalia,https://www.kreis-heinsberg.de/aktuelles/aktuelles/?pid=5138
207,2020-02-28 17:29:00,2,0,Spain,,https://twitter.com/SaludPublicaEs/status/1233444165331103745
208,2020-02-28 17:27:00,1,0,Lebanon,,https://www.lbcgroup.tv/news/d/news-bulletin-reports/504188/rafic-hariri-hospital-announces-new-coronavirus-ca/en
209,2020-02-28 17:20:00,1,0,Denmark,,https://www.sst.dk/da/Nyheder/2020/En-person-der-er-blevet-undersoegt-paa-Rigshospitalet-er-det-andet-bekraeftede-tilfaelde-af-COVID-19
210,2020-02-28 17:17:00,1,0,Finland,,https://www.hus.fi/hus-tietoa/uutishuone/Sivut/HUSissa-todettu-toinen-koronavirustartunta.aspx
211,2020-02-28 17:10:00,233,4,Italy,,http://www.protezionecivile.gov.it/media-comunicazione/comunicati-stampa/-/content-view/view/1219497
212,2020-02-28 16:10:00,1,0,Canada,Ontario,https://news.ontario.ca/mohltc/en/2020/02/ontario-confirms-new-positive-case-of-covid-19.html
213,2020-02-28 16:00:00,1,0,Austria,,https://www.sozialministerium.at/Informationen-zum-Coronavirus/Neuartiges-Coronavirus-(2019-nCov).html
214,2020-02-28 15:53:00,1,0,Mexico,,https://news.trust.org/item/20200228134645-auoh9
215,2020-02-28 15:40:00,2,0,Bahrain,,https://twitter.com/MOH_Bahrain/status/1233411998240649216
216,2020-02-28 15:07:00,15,0,Germany,North Rhine-Westphalia,https://www.n-tv.de/panorama/23-59-Nach-Quarantaene-Verstoss-Russland-weist-88-Auslaender-aus--article21610274.html
217,2020-02-28 15:05:00,1,0,Iceland,,https://www.ruv.is/frett/fyrsta-tilfellid-um-covid-19-greint-a-islandi
218,2020-02-28 14:38:00,1,0,Hong Kong,,https://www.info.gov.hk/gia/general/202002/28/P2020022800752.htm
219,2020-02-28 14:00:00,2,0,Singapore,,https://www.moh.gov.sg/news-highlights/details/three-more-cases-discharged-two-new-cases-of-covid-19-infection-confirmed
220,2020-02-28 13:35:00,2,0,Romania,,https://www.romania-insider.com/two-more-coronavirus-cases-romania
221,2020-02-28 13:30:00,3,0,Bahrain,,https://www.bna.bh/en/Bahrainregisters3newcasesofCOVID19.aspx?cms=q8FmFJgiscL2fwIzON1%2bDjTKm6CnZwAaBEwqb3Yrd84%3d
222,2020-02-28 13:25:00,6,0,Spain,,https://twitter.com/SaludPublicaEs/status/1233354660209033216
223,2020-02-28 13:20:00,1,0,Mexico,,https://www.milenio.com/politica/coronavirus-mexico-amlo-confirma-caso-cdmx
224,2020-02-28 13:16:00,2,0,Germany,Baden-Württemberg,https://sozialministerium.baden-wuerttemberg.de/de/service/presse/pressemitteilung/pid/zwei-weitere-bestaetigte-corona-faelle-in-baden-wuerttemberg-1/
225,2020-02-28 13:02:00,0,1,Japan,,https://www3.nhk.or.jp/news/html/20200228/k10012307111000.html
226,2020-02-28 12:57:00,1,0,Georgia,,http://www.ghn.ge/news/240371-sakartveloshi-koronavirusis-meore-shemtkhveva-dadasturda
227,2020-02-28 12:07:00,0,3,South Korea,,https://en.yna.co.kr/view/AEN20200228009851325
228,2020-02-28 11:04:00,1,0,Azerbaijan,,https://www.interfax.ru/world/697084
229,2020-02-28 10:34:00,143,8,Iran,,https://www.presstv.com/Detail/2020/02/28/619693/Iran-china-coronavirus-covid19-drug-vaccine
230,2020-02-28 10:29:00,2,0,Germany,Baden-Württemberg,https://sozialministerium.baden-wuerttemberg.de/de/service/presse/pressemitteilung/pid/zwei-weitere-bestaetigte-corona-faelle-in-baden-wuerttemberg/
231,2020-02-28 10:27:00,1,0,Australia,Queensland,https://www.health.qld.gov.au/news-events/health-alerts/novel-coronavirus
232,2020-02-28 09:58:00,1,0,Netherlands,,https://www.rivm.nl/nieuws/tweede-patient-in-nederland-met-covid-19
233,2020-02-28 09:41:00,2,0,United Kingdom,England,https://www.gov.uk/government/news/cmo-for-england-announces-2-new-cases-of-novel-coronavirus-28-february-2020
234,2020-02-28 09:39:00,1,0,United Kingdom,,https://phw.nhs.wales/news/public-health-wales-statement-on-novel-coronavirus-outbreak-in-china/
235,2020-02-28 09:22:00,0,1,Japan,,https://www.mhlw.go.jp/stf/newpage_09850.html
236,2020-02-28 08:48:00,2,0,Austria,,https://twitter.com/bmsgpk/status/1233312993242492928
237,2020-02-28 08:44:00,1,0,Spain,,https://twitter.com/heraldoes/status/1233311974181801984
238,2020-02-28 08:44:00,1,0,Israel,,https://www.jpost.com/Breaking-News/Health-Ministry-confirms-second-case-of-coronavirus-in-Israel-619189
239,2020-02-28 08:31:00,1,0,France,,https://twitter.com/cestrosi/status/1233308812456710144?s=19
240,2020-02-28 08:26:00,1,0,Greece,,https://www.amna.gr/en/article/434884/Fourth-confirmed-case-of-new-coronavirus-announced-in-Greece
241,2020-02-28 08:20:00,12,0,Japan,Hokkaido,https://www3.nhk.or.jp/news/html/20200228/k10012306581000.html?utm_int=word_contents_list-items_004&word_result=%E6%96%B0%E5%9E%8B%E3%82%B3%E3%83%AD%E3%83%8A%E3%82%A6%E3%82%A4%E3%83%AB%E3%82%B9
242,2020-02-28 08:05:00,2,0,Kuwait,,https://twitter.com/AJABreaking/status/1233302082242908161
243,2020-02-28 08:01:00,2,0,Croatia,,https://www.vecernji.hr/vijesti/troje-ljudi-zarazeno-ucenici-iz-rijeke-hitno-se-vratili-s-prakse-u-milanu-nalaze-se-u-samoizolaciji-1382259
244,2020-02-28 08:00:00,315,0,South Korea,,http://ncov.mohw.go.kr/tcmBoardView.do?brdId=&brdGubun=&dataGubun=&ncvContSeq=353241&contSeq=353241&board_id=&gubun=ALL
245,2020-02-28 07:44:00,2,0,Malaysia,,https://twitter.com/KKMPutrajaya/status/1233296825823584256
246,2020-02-28 07:18:00,2,0,France,,https://www.bfmtv.com/societe/coronavirus-le-maire-de-la-balme-de-sillingy-en-haute-savoie-annonce-2-nouveaux-cas-1865847.html
247,2020-02-28 07:06:00,0,1,Japan,,https://www3.nhk.or.jp/news/html/20200228/k10012306471000.html
248,2020-02-28 06:47:00,2,0,Taiwan,,https://www.cdc.gov.tw/Bulletin/Detail/HBpziqvnQZesFtrAyQFeJg?typeid=9
249,2020-02-28 05:14:00,1,0,Belarus,,https://news.tut.by/society/674389.html
250,2020-02-28 04:37:00,1,0,New Zealand,,https://www.nzherald.co.nz/nz/news/article.cfm?c_id=1&objectid=12312691
251,2020-02-28 02:35:00,1,0,Thailand,,https://www.reuters.com/article/us-china-health-thailand-case/thailand-reports-one-new-coronavirus-case-total-reaches-41-health-official-idUSKCN20M0FS
252,2020-02-28 01:46:00,1,0,Lithuania,,https://www.15min.lt/naujiena/aktualu/lietuva/koronavirusas-pasieke-lietuva-uzfiksuotas-pirmasis-atvejis-56-1282110
253,2020-02-28 01:35:00,1,0,Canada,,https://www.cbc.ca/news/canada/montreal/covid-19-montreal-quebec-1.5479106
254,2020-02-28 01:02:00,256,0,South Korea,,http://ncov.mohw.go.kr/tcmBoardView.do?brdId=&brdGubun=&dataGubun=&ncvContSeq=353219&contSeq=353219&board_id=&gubun=ALL
255,2020-02-28 00:43:00,1,0,Nigeria,,https://www.reuters.com/article/us-china-health-nigeria/italian-man-becomes-nigerias-first-case-of-coronavirus-minister-idUSKCN20M07D
256,2020-02-28 00:15:00,327,44,China,,http://www.nhc.gov.cn/yjb/s7860/202002/d5e15557ee534fcbb5aaa9301ea5235f.shtml
257,2020-02-27 23:59:00,2,0,Spain,,https://elpais.com/Comentario/1582831600-308e89b3f7684ef005b31f9afea715b6?gla=es
258,2020-02-27 23:59:00,1,0,Germany,Rhineland-Palatinate,https://news.trust.org/item/20200227223210-xqesn
259,2020-02-27 23:59:00,7,0,Japan,,https://www3.nhk.or.jp/news/html/20200227/k10012303921000.html
260,2020-02-27 22:49:00,1,0,Germany,,https://www.facebook.com/lahndillkreis/photos/a.415340428848591/1008571619525466/
261,2020-02-27 22:42:00,1,0,Germany,,https://twitter.com/MartinUMueller/status/1233160626974941186
262,2020-02-27 20:51:00,1,0,Iraq,Kirkuk,https://www.rudaw.net/arabic/kurdistan/270220207
263,2020-02-27 20:50:00,1,0,San Marino,,https://www.sanmarinortv.sm/news/comunicati-c9/gruppo-coordinamento-emergenze-sanitarie-aggiornamento-del-27-febbraio-2020-a184304
264,2020-02-27 20:30:00,1,0,Germany,Bavaria,https://www.stmgp.bayern.de/presse/bayerisches-gesundheitsministerium-ein-neuer-coronavirus-fall-in-bayern/
265,2020-02-27 20:23:00,1,0,Netherlands,,https://www.rivm.nl/nieuws/patient-met-nieuw-coronavirus-in-nederland
266,2020-02-27 20:22:00,2,0,Switzerland,,https://www.nzz.ch/schweiz/siebter-coronavirus-fall-in-der-schweiz-ld.1542664
267,2020-02-27 19:31:00,3,0,Norway,,https://www.fhi.no/nyheter/2020/tre-nye-personer-har-testet-positivt-pa-koronavirus/
268,2020-02-27 19:30:00,6,0,Spain,Valencia,https://elpais.com/sociedad/2020/02/27/actualidad/1582788331_279244.html
269,2020-02-27 19:14:00,1,0,United Kingdom,,https://www.bbc.com/news/uk-northern-ireland-51665704
270,2020-02-27 19:05:00,20,0,France,,https://www.bfmtv.com/sante/direct-coronavirus-covid-19-france-mort-cas-creil-oise-paris-amiens-strasbourg-italie-chine-symptomes-virus-maladie-epidemie
271,2020-02-27 18:50:00,5,0,Sweden,,https://www.folkhalsomyndigheten.se/nyheter-och-press/nyhetsarkiv/2020/februari/inbjudan-till-presstraff-ytterligare-fall-av-covid-19-i-flera-regioner2/
272,2020-02-27 18:49:00,4,0,Germany,Baden-Württemberg,https://sozialministerium.baden-wuerttemberg.de/de/service/presse/pressemitteilung/pid/vier-weitere-bestaetigte-corona-faelle-in-baden-wuerttemberg/
273,2020-02-27 18:25:00,14,0,Germany,North Rhine-Westphalia,https://www.n-tv.de/panorama/19-17-NRW-meldet-14-neue-Infektionen--article21602064.html
274,2020-02-27 17:46:00,127,3,Italy,,https://www.repubblica.it/cronaca/2020/02/22/news/coronavirus_in_italia_aggiornamento_ora_per_ora-249241616/
275,2020-02-27 17:45:00,1,0,Switzerland,,https://www.swissinfo.ch/eng/covid-19_switzerland-confirms-second-coronavirus-case/45582788
276,2020-02-27 17:25:00,1,0,Oman,,https://twitter.com/OmaniMOH/status/1233080668449624069
277,2020-02-27 16:46:00,6,0,United Arab Emirates,,https://www.wam.ae/en/details/1395302827338
278,2020-02-27 16:45:00,1,0,Switzerland,Aargau Canton,https://www.bag.admin.ch/bag/de/home/das-bag/aktuell/medienmitteilungen.msg-id-78282.html
279,2020-02-27 15:00:00,1,0,Lebanon,,https://www.facebook.com/mophleb/posts/2256178921358433
280,2020-02-27 14:30:00,2,0,Spain,,https://english.elpais.com/society/2020-02-27/spain-reports-first-locally-transmitted-coronavirus-case.html
281,2020-02-27 14:22:00,1,0,Oman,,https://twitter.com/OmaniMOH/status/1233034585996513282
282,2020-02-27 13:03:00,1,0,Canada,Ontario,https://news.ontario.ca/mohltc/en/2020/02/ontario-confirms-positive-case-of-covid-19.html
283,2020-02-27 13:02:00,3,0,Singapore,,https://www.moh.gov.sg/news-highlights/details/four-more-cases-discharged-three-new-cases-of-covid-19-infection-confirmed
284,2020-02-27 11:42:00,1,0,Spain,Barcelona,http://salutweb.gencat.cat/ca/inici/nota-premsa/?id=383472
285,2020-02-27 11:34:00,75,2,Italy,,https://twitter.com/TgLa7/status/1232992334826045441
286,2020-02-27 11:00:00,2,0,Spain,Madrid,https://www.abc.es/sociedad/abci-coronavirus-ultimas-noticias-directo-ascienden-once-casos-positivos-espana-202002270840_directo.html#vca=rrss&vmc=abc-es&vso=tw&vli=cm-general&_tcode=dGpnYTQz
287,2020-02-27 10:45:00,2,0,Greece,,https://news.trust.org/item/20200227102021-bbdfc
288,2020-02-27 10:27:00,104,4,Iran,,https://twitter.com/IRNA_1313/status/1232975624609959936
289,2020-02-27 09:35:00,1,0,Austria,,https://kurier.at/chronik/wien/coronavirus-erreicht-wien-72-jaehriger-erkrankt/400765893
290,2020-02-27 09:22:00,2,0,Switzerland,,https://www.suedostschweiz.ch/ereignisse/2020-02-27/zwei-bestaetigte-faelle-coronavirus-im-kanton-graubuenden
291,2020-02-27 09:05:00,2,0,United Kingdom,England,https://twitter.com/DHSCgovuk/status/1232954834615230464
292,2020-02-27 08:45:00,13,0,Japan,Hokkaido,https://www3.nhk.or.jp/news/html/20200227/k10012304601000.html?utm_int=word_contents_list-items_002&word_result=%E6%96%B0%E5%9E%8B%E3%82%B3%E3%83%AD%E3%83%8A%E3%82%A6%E3%82%A4%E3%83%AB%E3%82%B9
293,2020-02-27 08:33:00,171,0,South Korea,,https://www.yna.co.kr/view/AKR20200227182900017
294,2020-02-27 08:30:00,3,0,Hong Kong,,https://www.chp.gov.hk/files/pdf/enhanced_sur_pneumonia_wuhan_eng.pdf
295,2020-02-27 08:11:00,1,0,Switzerland,,https://www.swissinfo.ch/eng/politics/covid-19_switzerland-confirms-second-coronavirus-case/45582788
296,2020-02-27 08:08:00,0,1,Japan,Hokkaido,https://www3.nhk.or.jp/news/html/20200227/k10012304391000.html?utm_int=word_contents_list-items_009&word_result=%E6%96%B0%E5%9E%8B%E3%82%B3%E3%83%AD%E3%83%8A%E3%82%A6%E3%82%A4%E3%83%AB%E3%82%B9
297,2020-02-27 08:03:00,1,0,Spain,Valencia,https://twitter.com/GVAsanitat/status/1232939245830115338
298,2020-02-27 07:46:00,2,3,Iran,,https://twitter.com/AlArabiya_Eng/status/1232932818289860608
299,2020-02-27 07:22:00,17,0,Kuwait,,https://twitter.com/kuna_en/status/1232935119519920130
300,2020-02-27 07:14:00,1,0,Japan,Kanagawa Prefecture,https://this.kiji.is/605659254135014497
301,2020-02-27 07:06:00,1,0,Japan,Ishikawa Prefecture,https://www3.nhk.or.jp/news/html/20200227/k10012304211000.html?utm_int=word_contents_list-items_014&word_result=%E6%96%B0%E5%9E%8B%E3%82%B3%E3%83%AD%E3%83%8A%E3%82%A6%E3%82%A4%E3%83%AB%E3%82%B9
302,2020-02-27 07:04:00,1,0,Japan,Gifu Prefecture,https://www3.nhk.or.jp/news/html/20200227/k10012304381000.html?utm_int=word_contents_list-items_015&word_result=%E6%96%B0%E5%9E%8B%E3%82%B3%E3%83%AD%E3%83%8A%E3%82%A6%E3%82%A4%E3%83%AB%E3%82%B9
303,2020-02-27 07:01:00,2,0,Japan,Hokkaido,https://www3.nhk.or.jp/news/html/20200227/k10012304361000.html?utm_int=word_contents_list-items_016&word_result=%E6%96%B0%E5%9E%8B%E3%82%B3%E3%83%AD%E3%83%8A%E3%82%A6%E3%82%A4%E3%83%AB%E3%82%B9
304,2020-02-27 06:16:00,1,0,Estonia,,https://www.err.ee/1057192/eestis-leiti-esimene-koroonaviirusesse-nakatunu
305,2020-02-27 06:04:00,1,0,Iraq,,https://twitter.com/thestevennabil/status/1232907643502481408
306,2020-02-27 05:38:00,1,0,Denmark,,https://nyheder.tv2.dk/samfund/2020-02-27-dansker-smittet-med-coronavirus
307,2020-02-27 01:58:00,0,1,South Korea,,https://twitter.com/Rover829/status/1232846981489258496
308,2020-02-27 01:20:00,433,29,China,,http://www.nhc.gov.cn/yjb/s7860/202002/369fb309eded45abaf10645a9c8ceb40.shtml
309,2020-02-27 01:07:00,334,0,South Korea,,https://en.yna.co.kr/view/AEN20200227003900320
310,2020-02-26 23:59:00,17,0,Japan,,https://www3.nhk.or.jp/news/html/20200227/k10012303921000.html?utm_int=news_contents_news-main_005
311,2020-02-26 23:59:00,1,0,United States,California,https://www.washingtonpost.com/world/asia_pacific/coronavirus-china-live-updates/2020/02/26/f889693a-580e-11ea-9000-f3cffee23036_story.html
312,2020-02-26 21:10:00,54,0,Italy,,https://www.repubblica.it/cronaca/2020/02/22/news/coronavirus_in_italia_aggiornamento_ora_per_ora-249241616/
313,2020-02-26 20:52:00,1,0,Romania,,https://www.antena3.ro/actualitate/surse-primul-roman-confirmat-cu-coronavirus-560472.html
314,2020-02-26 20:25:00,1,0,Spain,the Canary Islands,https://twitter.com/SanidadGobCan/status/1232762453563527169
315,2020-02-26 20:23:00,7,0,Bahrain,,https://twitter.com/MOH_Bahrain/status/1232763295846846467
316,2020-02-26 20:11:00,1,0,Norway,,https://www.fhi.no/nyheter/2020/en-person-har-testet-positivt-pa-koronavirus/
317,2020-02-26 19:30:00,3,0,United States,,https://edition.cnn.com/asia/live-news/coronavirus-outbreak-02-26-20-intl-hnk/h_6c3eaf66897d90acda95d9cc89434d29
318,2020-02-26 19:00:00,27,0,Italy,,https://www.repubblica.it/cronaca/2020/02/22/news/coronavirus_in_italia_aggiornamento_ora_per_ora-249241616/
319,2020-02-26 18:33:00,1,0,Croatia,,https://www.vecernji.hr/vijesti/cekaju-se-nalazi-djevojke-zarazenog-beros-i-ona-pokazuje-znakove-1381776
320,2020-02-26 18:20:00,1,0,France,,https://www.bfmtv.com/sante/coronavirus-un-nouveau-cas-confirme-en-france-chez-la-femme-d-un-patient-hospitalise-a-annecy-1864859.html
321,2020-02-26 18:05:00,1,0,Georgia,,http://www.ghn.ge/news/240287-sakartveloshi-koronavirusis-pirveli-shemtkhveva-dafiksirda
322,2020-02-26 17:59:00,1,0,Sweden,,https://www.expressen.se/gt/en-person-i-goteborg-har-testats-positivt-for-corona/
323,2020-02-26 17:08:00,1,0,Pakistan,,https://twitter.com/zfrmrza/status/1232707169163841537
324,2020-02-26 16:55:00,1,0,Lebanon,,https://www.mtv.com.lb/News/%D9%85%D9%80%D9%80%D8%AD%D9%80%D9%80%D9%84%D9%80%D9%80%D9%8A%D9%80%D9%80%D8%A7%D8%AA/1025185/%D9%88%D8%B2%D8%A7%D8%B1%D8%A9_%D8%A7%D9%84%D8%B5%D8%AD%D8%A9_%D8%AA%D8%B9%D9%84%D9%86_%D8%B9%D9%86_%D8%A5%D8%B5%D8%A7%D8%A8%D8%A9_%D8%AB%D8%A7%D9%86%D9%8A%D8%A9_%D8%A8%D9%80%D9%83%D9%88%D8%B1%D9%88%D9%86%D8%A7
325,2020-02-26 16:35:00,1,0,Kuwait,,https://twitter.com/KUWAIT_MOH/status/1232670985272340480
326,2020-02-26 16:25:00,1,0,Pakistan,,https://www.dawn.com/news/amp/1536792
327,2020-02-26 16:15:00,1,0,Finland,,https://www.hs.fi/kaupunki/art-2000006420345.html
328,2020-02-26 13:14:00,1,0,Spain,,https://sevilla.abc.es/sevilla/sevi-confirman-primer-caso-coronavirus-sevilla-paciente-hospital-virgen-rocio-202002261400_noticia.html#vca=rrss-
329,2020-02-26 12:11:00,2,0,Singapore,,https://www.moh.gov.sg/news-highlights/details/four-more-cases-discharged-two-new-cases-of-covid-19-infection-confirmed
330,2020-02-26 12:08:00,1,0,Germany,North Rhine-Westphalia,https://www1.wdr.de/nachrichten/erste-corona-infektion-nrw-ticker-100.html
331,2020-02-26 11:42:00,1,0,Spain,Catalonia,https://twitter.com/salutcat/status/1232632044250943488
332,2020-02-26 11:11:00,17,1,Italy,,https://tg24.sky.it/cronaca/2020/02/26/coronavirus-ultime-notizie-diretta.html
333,2020-02-26 11:05:00,0,1,Japan,Tokyo,https://www3.nhk.or.jp/news/html/20200226/k10012303061000.html
334,2020-02-26 11:03:00,1,0,Greece,,https://www.cnn.gr/news/ellada/story/209034/o-koronaios-eftase-stin-ellada-proto-epivevaiomeno-kroysma-sti-thessaloniki
335,2020-02-26 10:45:00,7,0,Kuwait,,https://twitter.com/AlArabiya_Brk/status/1232617675584610304
336,2020-02-26 10:35:00,1,0,Brazil,,https://news.trust.org/item/20200226095635-eztvt
337,2020-02-26 10:15:00,1,0,Japan,Hokkaido Prefecture,https://headlines.yahoo.co.jp/hl?a=20200226-00000011-hbcv-hok
338,2020-02-26 10:03:00,4,0,Hong Kong,,https://news.rthk.hk/rthk/ch/component/k2/1510983-20200226.htm
339,2020-02-26 09:53:00,1,0,Australia,,https://www.canberratimes.com.au/story/6650516/eighth-case-of-coronavirus-among-australians-from-diamond-princess/?src=rss
340,2020-02-26 09:35:00,44,4,Iran,,https://twitter.com/FarsNews_Agency/status/1232599960786436097
341,2020-02-26 09:30:00,6,0,Kuwait,,https://www.kuna.net.kw/ArticleDetails.aspx?id=2866781
342,2020-02-26 09:15:00,3,1,France,,https://twitter.com/BFMTV/status/1232595562484117504
343,2020-02-26 09:13:00,32,0,Italy,,https://tg24.sky.it/cronaca/2020/02/26/coronavirus-ultime-notizie-diretta.html
344,2020-02-26 09:01:00,1,0,Spain,,https://www.20minutos.es/noticia/4163436/0/ultimas-noticias-coronavirus-espana-italia-europa/
345,2020-02-26 08:02:00,115,0,South Korea,,http://ncov.mohw.go.kr/tcmBoardView.do?brdId=&brdGubun=&dataGubun=&ncvContSeq=353165&contSeq=353165&board_id=&gubun=ALL
346,2020-02-26 07:48:00,1,0,Croatia,,https://www.vecernji.hr/vijesti/cekaju-se-nalazi-djevojke-zarazenog-beros-i-ona-pokazuje-znakove-1381776
347,2020-02-26 06:39:00,1,0,Kuwait,,https://www.kuna.net.kw/ArticleDetails.aspx?id=2866756
348,2020-02-26 06:27:00,3,0,Bahrain,,https://www.bna.bh/.aspx?cms=q8FmFJgiscL2fwIzON1%2bDvFc192Kk7cPlkp8v5%2bq%2bTU%3d
349,2020-02-26 06:13:00,1,0,Taiwan,,https://www.cdc.gov.tw/Bulletin/Detail/ra20bYUzTRZoZGSg9LbpeA?typeid=9
350,2020-02-26 06:10:00,1,0,Japan,Hokkaido Prefecture,https://www3.nhk.or.jp/news/html/20200226/k10012302291000.html
